date,sku_location,units,promo,temp_c
2024-01-01,SKU_A|STORE_1,32,0,10.002460306714966
2024-03-15,SKU_C|STORE_1,51,0,22.50043220774171
2024-03-16,SKU_C|STORE_1,40,0,18.652846099305837
2024-03-17,SKU_C|STORE_1,58,0,19.465689129035013
2024-03-18,SKU_C|STORE_1,113,1,23.942311958851832
2024-03-19,SKU_C|STORE_1,73,0,22.250190713367527
2024-03-20,SKU_C|STORE_1,84,0,22.700578047909946
2024-03-21,SKU_C|STORE_1,71,0,20.712874242314776
2024-03-22,SKU_C|STORE_1,64,0,20.990949817123767
2024-03-23,SKU_C|STORE_1,44,0,22.689416194050445
2024-03-24,SKU_C|STORE_1,55,0,20.824970831081654
2024-03-25,SKU_C|STORE_1,59,0,19.637827774173665
2024-03-26,SKU_C|STORE_1,71,0,21.862579179028696
2024-03-27,SKU_C|STORE_1,80,0,23.67688392499657
2024-03-28,SKU_C|STORE_1,70,0,19.85657501237988
2024-03-29,SKU_C|STORE_1,48,0,24.007957723650016
2024-03-30,SKU_C|STORE_1,36,0,23.313446860427835
2024-03-31,SKU_C|STORE_1,55,0,20.21836170103549
2024-04-01,SKU_C|STORE_1,58,0,21.94599910375852
2024-04-02,SKU_C|STORE_1,81,0,21.847689189860496
2024-04-03,SKU_C|STORE_1,85,0,23.18172099480624
2024-04-04,SKU_C|STORE_1,68,0,23.238570464854444
2024-04-05,SKU_C|STORE_1,55,0,19.325842903432946
2024-04-06,SKU_C|STORE_1,47,0,19.221100751511514
2024-04-07,SKU_C|STORE_1,66,0,23.912111719547656
2024-04-08,SKU_C|STORE_1,73,0,22.074888986420806
2024-04-09,SKU_C|STORE_1,85,0,22.65153577706792
2024-04-10,SKU_C|STORE_1,95,0,22.457285275584184
2024-04-11,SKU_C|STORE_1,78,0,24.796631123284197
2024-04-12,SKU_C|STORE_1,86,1,19.336864520327126
2024-04-13,SKU_C|STORE_1,47,0,23.844746661277973
2024-04-14,SKU_C|STORE_1,49,0,20.022921535589933
2024-04-15,SKU_C|STORE_1,61,0,23.03804806886722
2024-04-16,SKU_C|STORE_1,71,0,24.20184747388445
2024-04-17,SKU_C|STORE_1,63,0,18.756048839473046
2024-04-18,SKU_C|STORE_1,100,1,22.234093375656997
2024-04-19,SKU_C|STORE_1,52,0,20.827160038098818
2024-04-20,SKU_C|STORE_1,56,0,20.737228086608514
2024-04-21,SKU_C|STORE_1,59,0,21.32940335133406
2024-04-22,SKU_C|STORE_1,59,0,19.09318638395651
2024-04-23,SKU_C|STORE_1,64,0,19.193808872162936
2024-04-24,SKU_C|STORE_1,85,0,22.32451077125928
2024-04-25,SKU_C|STORE_1,65,0,22.615026802266733
2024-04-26,SKU_C|STORE_1,57,0,19.735964328460803
2024-04-27,SKU_C|STORE_1,40,0,17.893175364101616
2024-04-28,SKU_C|STORE_1,53,0,25.263059145277104
2024-04-29,SKU_C|STORE_1,70,0,22.762802858849906
2024-04-30,SKU_C|STORE_1,76,0,21.203225860202313
2024-05-01,SKU_C|STORE_1,73,0,18.355598718339436
2024-05-02,SKU_C|STORE_1,67,0,19.13789298445881
2024-05-03,SKU_C|STORE_1,44,0,20.663277465442782
2024-05-04,SKU_C|STORE_1,50,0,18.176709949996425
2024-05-05,SKU_C|STORE_1,79,0,23.130598986645506
2024-05-06,SKU_C|STORE_1,58,0,20.118333889668467
2024-05-07,SKU_C|STORE_1,80,0,20.506496634992864
2024-05-08,SKU_C|STORE_1,82,0,17.57654879278519
2024-05-09,SKU_C|STORE_1,66,0,17.69341116674714
2024-05-10,SKU_C|STORE_1,55,0,17.802471507042494
2024-05-11,SKU_C|STORE_1,47,0,19.776093129677168
2024-05-12,SKU_C|STORE_1,47,0,18.57441190304836
2024-05-13,SKU_C|STORE_1,91,1,18.393469245076
2024-05-14,SKU_C|STORE_1,71,0,19.448674592895124
2024-05-15,SKU_C|STORE_1,76,0,19.131055806670815
2024-05-16,SKU_C|STORE_1,75,0,21.47103140347913
2024-05-17,SKU_C|STORE_1,52,0,18.01056106105515
2024-05-18,SKU_C|STORE_1,38,0,16.253436507180275
2024-05-19,SKU_C|STORE_1,52,0,18.078093091079904
2024-05-20,SKU_C|STORE_1,55,0,20.83428414941777
2024-05-21,SKU_C|STORE_1,71,0,16.702497847337256
2024-05-22,SKU_C|STORE_1,78,0,17.732907907468807
2024-05-23,SKU_C|STORE_1,55,0,16.772484948352673
2024-05-24,SKU_C|STORE_1,91,1,18.113458871985117
2024-05-25,SKU_C|STORE_1,64,0,17.657894283959568
2024-05-26,SKU_C|STORE_1,82,1,15.38871208307462
2024-05-27,SKU_C|STORE_1,66,0,16.368353982403466
2024-05-28,SKU_C|STORE_1,59,0,18.50158036102823
2024-05-29,SKU_C|STORE_1,82,0,18.631970258841463
2024-05-30,SKU_C|STORE_1,87,0,18.11805247489807
2024-05-31,SKU_C|STORE_1,62,0,17.823850189289942
2024-06-01,SKU_C|STORE_1,41,0,15.29252678164948
2024-06-02,SKU_C|STORE_1,45,0,15.052280286931508
2024-06-03,SKU_C|STORE_1,54,0,17.41576905589657
2024-06-04,SKU_C|STORE_1,72,0,13.09769641309049
2024-06-05,SKU_C|STORE_1,69,0,15.105837399703349
2024-06-06,SKU_C|STORE_1,57,0,11.381010849170874
2024-06-07,SKU_C|STORE_1,35,0,14.099639065315788
2024-06-08,SKU_C|STORE_1,30,0,13.268078030633829
2024-06-09,SKU_C|STORE_1,47,0,12.096507443751108
2024-06-10,SKU_C|STORE_1,61,0,15.413702648739816
2024-06-11,SKU_C|STORE_1,69,0,12.635115611782176
2024-06-12,SKU_C|STORE_1,54,0,13.164614773758956
2024-06-13,SKU_C|STORE_1,57,0,13.184782070866163
2024-06-14,SKU_C|STORE_1,39,0,12.04750659650284
2024-06-15,SKU_C|STORE_1,62,1,16.092481925048844
2024-06-16,SKU_C|STORE_1,50,0,12.127409757016656
2024-06-17,SKU_C|STORE_1,41,0,13.285599042502229
2024-06-18,SKU_C|STORE_1,55,0,10.131230426688186
2024-06-19,SKU_C|STORE_1,60,0,11.566791715933588
2024-06-20,SKU_C|STORE_1,78,0,11.658991776182281
2024-06-21,SKU_C|STORE_1,45,0,11.488798050132274
2024-06-22,SKU_C|STORE_1,28,0,10.74044521330481
2024-06-23,SKU_C|STORE_1,48,0,11.96606672022697
2024-06-24,SKU_C|STORE_1,58,0,14.54233938296657
2024-06-25,SKU_C|STORE_1,60,0,11.014496976638208
2024-06-26,SKU_C|STORE_1,69,0,10.796153610484502
2024-06-27,SKU_C|STORE_1,61,0,10.097131500365295
2024-06-28,SKU_C|STORE_1,58,0,15.639877775431824
2024-06-29,SKU_C|STORE_1,59,0,13.620936835572433
2024-06-30,SKU_C|STORE_1,57,0,11.339550090319792
2024-07-01,SKU_C|STORE_1,61,0,11.422526140915968
2024-07-02,SKU_C|STORE_1,62,0,8.438128697385139
2024-07-03,SKU_C|STORE_1,82,0,9.32609183190123
2024-07-04,SKU_C|STORE_1,62,0,9.833420125778726
2024-07-05,SKU_C|STORE_1,46,0,9.448447863601617
2024-07-06,SKU_C|STORE_1,46,0,7.326301910011008
2024-07-07,SKU_C|STORE_1,40,0,7.2714084104682195
2024-07-08,SKU_C|STORE_1,63,0,9.60890957987849
2024-07-09,SKU_C|STORE_1,93,1,9.00524203106146
2024-07-10,SKU_C|STORE_1,61,0,4.050755595846694
2024-07-11,SKU_C|STORE_1,57,0,8.164635333026682
2024-07-12,SKU_C|STORE_1,46,0,10.275316310362161
2024-07-13,SKU_C|STORE_1,42,0,6.311128271754152
2024-07-14,SKU_C|STORE_1,46,0,7.846635262055054
2024-07-15,SKU_C|STORE_1,56,0,4.319780427327693
2024-07-16,SKU_C|STORE_1,68,0,8.607124420116158
2024-07-17,SKU_C|STORE_1,74,0,4.586683988438995
2024-07-18,SKU_C|STORE_1,63,0,4.11955224629011
2024-07-19,SKU_C|STORE_1,40,0,5.755692371301882
2024-07-20,SKU_C|STORE_1,47,0,10.830588069187066
2024-07-21,SKU_C|STORE_1,55,0,4.787008009573645
2024-07-22,SKU_C|STORE_1,48,0,3.3148988672193442
2024-07-23,SKU_C|STORE_1,52,0,6.503548353438877
2024-07-24,SKU_C|STORE_1,78,0,5.8555682829127615
2024-07-25,SKU_C|STORE_1,75,0,8.467665180820825
2024-07-26,SKU_C|STORE_1,41,0,2.5384375602821003
2024-07-27,SKU_C|STORE_1,42,0,1.7124726809551296
2024-07-28,SKU_C|STORE_1,65,0,4.034157371769314
2024-07-29,SKU_C|STORE_1,83,1,5.210519035250004
2024-07-30,SKU_C|STORE_1,72,0,4.985611073597864
2024-07-31,SKU_C|STORE_1,60,0,6.231284374327035
2024-08-01,SKU_C|STORE_1,40,0,0.9946456017428287
2024-08-02,SKU_C|STORE_1,35,0,2.1285740829639197
2024-08-03,SKU_C|STORE_1,41,0,3.3123970864612287
2024-08-04,SKU_C|STORE_1,51,0,5.0429779211297205
2024-08-05,SKU_C|STORE_1,61,0,4.157755177949112
2024-08-06,SKU_C|STORE_1,60,0,2.2275244759625834
2024-08-07,SKU_C|STORE_1,48,0,0.8840759544915344
2024-08-08,SKU_C|STORE_1,61,0,4.450639911198264
2024-08-09,SKU_C|STORE_1,47,0,4.418420766121368
2024-08-10,SKU_C|STORE_1,40,0,7.715212855464604
2024-08-11,SKU_C|STORE_1,38,0,1.8866516617043738
2024-08-12,SKU_C|STORE_1,46,0,5.262040683998444
2024-08-13,SKU_C|STORE_1,54,0,-0.44832758431938524
2024-08-14,SKU_C|STORE_1,54,0,0.7051258740127531
2024-08-15,SKU_C|STORE_1,49,0,0.2934490846106723
2024-08-16,SKU_C|STORE_1,40,0,0.5644308479170085
2024-08-17,SKU_C|STORE_1,44,0,-0.3891253676297437
2024-08-18,SKU_C|STORE_1,46,0,0.12042651331335796
2024-08-19,SKU_C|STORE_1,45,0,0.9389474277731521
2024-08-20,SKU_C|STORE_1,60,0,0.026375860574589405
2024-08-21,SKU_C|STORE_1,68,0,2.067734585376324
2024-08-22,SKU_C|STORE_1,57,0,0.4780107260792463
2024-08-23,SKU_C|STORE_1,48,0,0.5097988708968134
2024-08-24,SKU_C|STORE_1,67,1,3.2747508690174683
2024-08-25,SKU_C|STORE_1,31,0,0.880509503166229
2024-08-26,SKU_C|STORE_1,43,0,0.44555525255554396
2024-08-27,SKU_C|STORE_1,58,0,-0.01297089807056212
2024-08-28,SKU_C|STORE_1,46,0,0.032484117244984484
2024-08-29,SKU_C|STORE_1,56,0,0.921639026483019
2024-08-30,SKU_C|STORE_1,45,0,-1.8824707917627448
2024-08-31,SKU_C|STORE_1,33,0,1.8271080282481824
2024-09-01,SKU_C|STORE_1,42,0,2.5602392463842345
2024-09-02,SKU_C|STORE_1,43,0,1.6416754507922566
2024-09-03,SKU_C|STORE_1,37,0,-1.6789517501325772
2024-09-04,SKU_C|STORE_1,47,0,-3.9298972044227236
2024-09-05,SKU_C|STORE_1,43,0,-1.755104079559668
2024-09-06,SKU_C|STORE_1,32,0,-0.6846512904616429
2024-09-07,SKU_C|STORE_1,38,0,0.5529135992418039
2024-09-08,SKU_C|STORE_1,34,0,-1.5075252806572363
2024-09-09,SKU_C|STORE_1,69,1,-1.821755816843761
2024-09-10,SKU_C|STORE_1,62,0,1.6789256055564512
2024-09-11,SKU_C|STORE_1,64,0,-2.684094778919294
2024-09-12,SKU_C|STORE_1,65,0,0.6491536303338785
2024-09-13,SKU_C|STORE_1,51,0,0.27063771427216166
2024-09-14,SKU_C|STORE_1,49,1,-4.1686100541337066
2024-09-15,SKU_C|STORE_1,39,0,-1.0747108257036944
2024-09-16,SKU_C|STORE_1,48,0,-2.765306243723692
2024-09-17,SKU_C|STORE_1,41,0,-3.5820638042368635
2024-09-18,SKU_C|STORE_1,52,0,-5.395707205241257
2024-09-19,SKU_C|STORE_1,45,0,-4.883595501596968
2024-09-20,SKU_C|STORE_1,32,0,-1.0412510180198518
2024-09-21,SKU_C|STORE_1,41,0,-2.6505640182262207
2024-09-22,SKU_C|STORE_1,51,1,-1.3873177397812122
2024-09-23,SKU_C|STORE_1,38,0,-4.034201222918092
2024-09-24,SKU_C|STORE_1,67,0,-2.605467349022375
2024-09-25,SKU_C|STORE_1,58,0,-2.5317116026207276
2024-09-26,SKU_C|STORE_1,48,0,-5.044948494682549
2024-09-27,SKU_C|STORE_1,42,0,-5.29033204246723
2024-09-28,SKU_C|STORE_1,31,0,-1.182124185445642
2024-09-29,SKU_C|STORE_1,33,0,-1.7640055171877915
2024-09-30,SKU_C|STORE_1,61,0,-3.8851952149178066
2024-10-01,SKU_C|STORE_1,94,1,-2.2567722907809986
2024-10-02,SKU_C|STORE_1,44,0,-0.7573673210434704
2024-10-03,SKU_C|STORE_1,63,0,1.5387166390954619
2024-10-04,SKU_C|STORE_1,49,0,-3.7787543544001867
2024-10-05,SKU_C|STORE_1,27,0,-0.8177458022015844
2024-10-06,SKU_C|STORE_1,38,0,2.141181400399798
2024-10-07,SKU_C|STORE_1,47,0,-1.8592986547337236
2024-10-08,SKU_C|STORE_1,61,0,0.9100341718426268
2024-10-09,SKU_C|STORE_1,59,0,-7.004481636208107
2024-10-10,SKU_C|STORE_1,52,0,0.9326923757283336
2024-10-11,SKU_C|STORE_1,37,0,-1.892171468045295
2024-10-12,SKU_C|STORE_1,34,0,-5.511465848776368
2024-10-13,SKU_C|STORE_1,29,0,-0.2646464532724693
2024-10-14,SKU_C|STORE_1,45,0,0.30924748248187006
2024-10-15,SKU_C|STORE_1,52,0,0.6695158054342745
2024-10-16,SKU_C|STORE_1,58,0,0.7037076958397792
2024-10-17,SKU_C|STORE_1,47,0,-1.6503991947805818
2024-10-18,SKU_C|STORE_1,37,0,-2.999374412383444
2024-10-19,SKU_C|STORE_1,31,0,-2.374769394310192
2024-10-20,SKU_C|STORE_1,40,0,-1.473688307039674
2024-10-21,SKU_C|STORE_1,39,0,-0.5408251121904758
2024-10-22,SKU_C|STORE_1,53,0,-2.2078964811032513
2024-10-23,SKU_C|STORE_1,55,0,-1.0935515396568012
2024-10-24,SKU_C|STORE_1,34,0,0.6092166486267432
2024-10-25,SKU_C|STORE_1,39,0,-0.3901072751756429
2024-10-26,SKU_C|STORE_1,55,0,3.5559193479769906
2024-10-27,SKU_C|STORE_1,41,0,3.3769231560759865
2024-10-28,SKU_C|STORE_1,34,0,-3.013641785259739
2024-10-29,SKU_C|STORE_1,55,0,-1.7806011911513415
2024-10-30,SKU_C|STORE_1,66,0,-3.1371324229987447
2024-10-31,SKU_C|STORE_1,52,0,-2.752391466645425
2024-11-01,SKU_C|STORE_1,48,0,0.7076766342849095
2024-11-02,SKU_C|STORE_1,34,0,-2.203306210007853
2024-11-03,SKU_C|STORE_1,35,0,-2.2004852367795533
2024-11-04,SKU_C|STORE_1,56,0,-0.5622118793481996
2024-11-05,SKU_C|STORE_1,56,0,1.6552358927646431
2024-11-06,SKU_C|STORE_1,67,0,-0.49416483790755983
2024-11-07,SKU_C|STORE_1,50,0,-0.37601920125847843
2024-11-08,SKU_C|STORE_1,41,0,2.2531936196934987
2024-11-09,SKU_C|STORE_1,37,0,1.5044377889005844
2024-11-10,SKU_C|STORE_1,36,0,1.6042352704700564
2024-11-11,SKU_C|STORE_1,48,0,2.7033521605497466
2024-11-12,SKU_C|STORE_1,51,0,-1.00967442676821
2024-11-13,SKU_C|STORE_1,107,1,1.5395878412243564
2024-11-14,SKU_C|STORE_1,64,0,0.012855593721589953
2024-11-15,SKU_C|STORE_1,54,0,3.4182225270753586
2024-11-16,SKU_C|STORE_1,33,0,3.1505648129326254
2024-11-17,SKU_C|STORE_1,49,0,-0.35470754786746017
2024-11-18,SKU_C|STORE_1,53,0,4.476599193314652
2024-11-19,SKU_C|STORE_1,56,0,-0.29382109801129364
2024-11-20,SKU_C|STORE_1,65,0,4.4570599937866735
2024-11-21,SKU_C|STORE_1,56,0,2.7193131215197686
2024-11-22,SKU_C|STORE_1,85,1,0.763880320926414
2024-11-23,SKU_C|STORE_1,31,0,0.4411929308872016
2024-11-24,SKU_C|STORE_1,27,0,2.206278835153709
2024-11-25,SKU_C|STORE_1,60,0,2.924469313808242
2024-11-26,SKU_C|STORE_1,60,0,1.7440038641290532
2024-11-27,SKU_C|STORE_1,60,0,4.419111969952607
2024-11-28,SKU_C|STORE_1,46,0,0.7310465892675686
2024-11-29,SKU_C|STORE_1,66,1,3.6458841334504926
2024-11-30,SKU_C|STORE_1,35,0,3.838579458179958
2024-12-01,SKU_C|STORE_1,40,0,0.334595901034374
2024-12-02,SKU_C|STORE_1,55,0,4.804945589763717
2024-12-03,SKU_C|STORE_1,48,0,1.8930819427544394
2024-12-04,SKU_C|STORE_1,55,0,-0.3520002022974893
2024-12-05,SKU_C|STORE_1,51,0,3.5396093648887152
2024-12-06,SKU_C|STORE_1,38,0,4.48425323195871
2024-12-07,SKU_C|STORE_1,34,0,6.902482509146269
2024-12-08,SKU_C|STORE_1,38,0,4.355394449058222
2024-12-09,SKU_C|STORE_1,50,0,8.404056728656135
2024-12-10,SKU_C|STORE_1,82,0,8.528441327608979
2024-12-11,SKU_C|STORE_1,62,0,8.041918646285367
2024-12-12,SKU_C|STORE_1,98,1,8.691052506351182
2024-12-13,SKU_C|STORE_1,37,0,6.971165869221804
2024-12-14,SKU_C|STORE_1,43,0,5.381490373108391
2024-12-15,SKU_C|STORE_1,39,0,7.953423805488265
2024-12-16,SKU_C|STORE_1,51,0,8.782242049051469
2024-12-17,SKU_C|STORE_1,74,0,7.54649940760099
2024-12-18,SKU_C|STORE_1,66,0,6.794130248338334
2024-12-19,SKU_C|STORE_1,53,0,4.389084023721393
2024-12-20,SKU_C|STORE_1,43,0,9.013345095883896
2024-12-21,SKU_C|STORE_1,37,0,8.577560522145651
2024-12-22,SKU_C|STORE_1,34,0,5.522605222325274
2024-12-23,SKU_C|STORE_1,65,0,8.48860035413984
2024-12-24,SKU_C|STORE_1,67,0,9.921530165118355
2024-12-25,SKU_C|STORE_1,63,0,8.487265561742365
2024-12-26,SKU_C|STORE_1,58,0,10.45307705455492
2024-12-27,SKU_C|STORE_1,49,0,10.601626125433505
2024-12-28,SKU_C|STORE_1,29,0,6.408328712965915
2024-12-29,SKU_C|STORE_1,50,0,8.932506923108186
2024-12-30,SKU_C|STORE_1,79,0,10.688786063368207
2024-12-31,SKU_C|STORE_1,91,1,11.747447544437247
2025-01-01,SKU_C|STORE_1,74,0,12.927650995285937
2025-01-02,SKU_C|STORE_1,74,1,6.568802517643141
2025-01-03,SKU_C|STORE_1,59,0,10.42820500909588
2025-01-04,SKU_C|STORE_1,46,0,12.177290000468783
2025-01-05,SKU_C|STORE_1,72,1,13.386612644097118
2025-01-06,SKU_C|STORE_1,53,0,14.506729161225906
2025-01-07,SKU_C|STORE_1,67,0,9.537101694042937
2025-01-08,SKU_C|STORE_1,74,0,10.851204778723822
2025-01-09,SKU_C|STORE_1,53,0,9.71097662710252
2025-01-10,SKU_C|STORE_1,42,0,13.609802252524137
2025-01-11,SKU_C|STORE_1,41,0,9.584383670303582
2025-01-12,SKU_C|STORE_1,56,0,14.737873542148662
2025-01-13,SKU_C|STORE_1,62,0,14.45138126093048
2025-01-14,SKU_C|STORE_1,123,1,13.765680323365332
2025-01-15,SKU_C|STORE_1,80,0,8.715928936690636
2025-01-16,SKU_C|STORE_1,63,0,11.86477858067512
2025-01-17,SKU_C|STORE_1,57,0,14.880241316675242
2025-01-18,SKU_C|STORE_1,35,0,10.799537243822602
2025-01-19,SKU_C|STORE_1,48,0,13.32075555370953
2025-01-20,SKU_C|STORE_1,48,0,13.783111003719737
2025-01-21,SKU_C|STORE_1,69,0,15.940909075058913
2025-01-22,SKU_C|STORE_1,110,1,14.933804782291338
2025-01-23,SKU_C|STORE_1,55,0,15.109004161985037
2025-01-24,SKU_C|STORE_1,55,0,13.88682362470768
2025-01-25,SKU_C|STORE_1,40,0,14.955533069478145
2025-01-26,SKU_C|STORE_1,45,0,14.866560486337864
2025-01-27,SKU_C|STORE_1,55,0,16.755590444761093
2025-01-28,SKU_C|STORE_1,65,0,15.146543760775565
2025-01-29,SKU_C|STORE_1,72,0,17.72497360091861
2025-01-30,SKU_C|STORE_1,59,0,12.508509368290053
2025-01-31,SKU_C|STORE_1,53,0,18.41374115976761
2025-02-01,SKU_C|STORE_1,46,0,15.88258015936896
2025-02-02,SKU_C|STORE_1,45,0,18.62293402908075
2025-02-03,SKU_C|STORE_1,62,0,16.73197540837619
2025-02-04,SKU_C|STORE_1,76,0,18.42654746822517
2025-02-05,SKU_C|STORE_1,77,0,19.858836308011988
2025-02-06,SKU_C|STORE_1,80,0,15.978941504116875
2025-02-07,SKU_C|STORE_1,46,0,17.396785390786974
2025-02-08,SKU_C|STORE_1,67,1,17.065513616154142
2025-02-09,SKU_C|STORE_1,51,0,17.97347381670946
2025-02-10,SKU_C|STORE_1,62,0,14.52003238737612
2025-02-11,SKU_C|STORE_1,70,0,17.537726605260634
2025-02-12,SKU_C|STORE_1,64,0,17.537142627934934
2025-02-13,SKU_C|STORE_1,74,0,16.6271398692095
2025-02-14,SKU_C|STORE_1,86,1,17.94500944890439
2025-02-15,SKU_C|STORE_1,51,0,15.427627780309729
2025-02-16,SKU_C|STORE_1,38,0,21.382251227845448
2025-02-17,SKU_C|STORE_1,56,0,19.643914074723998
2025-02-18,SKU_C|STORE_1,83,0,22.622037330208354
2025-02-19,SKU_C|STORE_1,86,0,17.307926241730584
2025-02-20,SKU_C|STORE_1,120,1,16.861998610101875
2025-02-21,SKU_C|STORE_1,63,0,19.855991716378654
2025-02-22,SKU_C|STORE_1,54,0,16.129838934627703
2025-02-23,SKU_C|STORE_1,52,0,19.997171430406002
